rank,topic,url,ease_of_reading,sentence_level_sentiment,positive_sentiment,negative_sentiment,sentence_level_objectivity,bias,bias_label,credibility,trust_metric,google_page_rank,alexa_reach_rank,domain,content_length
70,BankingReform,https://news.yahoo.com/sarah-zhang-founder-ceo-points-054200917.html,80.0,14.56,12.307864357864357,2.2555555555555555,71.68,100,Right,87.5,95.0,8,8.0,news.yahoo.com,4029
71,BankingReform,https://www.businessinsider.com/fifth-third-bank-wells-fargo-face-regulatory-scrutiny-2020-3,80.0,14.17,6.596354166666667,7.578124999999999,53.97,100,Left,100.0,57.0,8,352.0,businessinsider.com,2975
72,BankingReform,https://finance.yahoo.com/news/exclusive-lebanese-crisis-plan-ready-153226226.html,40.0,9.46,3.403645833333334,6.0546875,77.44,0,Center,87.5,95.0,8,8.0,finance.yahoo.com,4392
73,BankingReform,https://news.yahoo.com/investors-bancorp-inc-announces-closing-220100934.html,100.0,17.6,14.532126823793492,3.0631141345427064,58.91,100,Right,87.5,95.0,8,8.0,news.yahoo.com,5656
74,BankingReform,https://www.overlawyered.com/2020/03/an-emergency-bonfire-of-the-regulations/,20.0,10.38,8.960317460317462,1.4236111111111112,71.69,100,Right,nan,nan,nan,nan,overlawyered.com,2396
75,BankingReform,http://econbrowser.com/archives/2020/04/guest-contribution-its-long-past-time-for-a-eurozone-brady-plan,80.0,12.71,9.835012872858496,2.8787904648119698,64.78,0,Center,nan,nan,nan,nan,econbrowser.com,15648
76,BankingReform,https://www.moneycontrol.com/news/business/jpmorgan-ceo-dimon-calls-bad-recession-mulls-suspending-2020-dividend-5113221.html,80.0,8.36,2.814996368917938,5.549613784907901,66.52,50,Partially Right,nan,nan,nan,nan,moneycontrol.com,3162
77,BankingReform,https://news.yahoo.com/key-workplace-transformation-decisions-shifting-093600526.html,40.0,16.89,16.88505291005291,0.0,71.04,50,Partially Left,87.5,95.0,8,8.0,news.yahoo.com,8464
78,BankingReform,https://www.businesswire.com/news/home/20200312005011/en/Capstead-Mortgage-Corporation-Declares-0.15-Share-Quarter,80.0,9.49,6.013257575757575,3.472222222222222,67.55,100,Right,nan,nan,nan,nan,businesswire.com,2963
79,BankingReform,https://news.yahoo.com/key-workplace-transformation-decisions-shifting-092200327.html,80.0,17.04,17.039021164021168,0.0,70.72,50,Partially Left,87.5,95.0,8,8.0,news.yahoo.com,8558
80,BankingReform,https://www.fool.com/investing/2020/04/04/3-stocks-thatll-turn-your-1200-stimulus-check-into.aspx,80.0,20.11,14.756717420510526,5.352664576802508,57.49,100,Right,nan,nan,nan,nan,fool.com,8262
81,BankingReform,https://nationalinterest.org/blog/buzz/federal-reserve-doing-enough-save-economy-138852,80.0,18.64,17.953237734487736,0.6875000000000001,58.7,50,Partially Left,nan,nan,nan,nan,nationalinterest.org,5538
82,BankingReform,https://www.moneycontrol.com/news/world/investor-bill-ackman-tweets-to-trump-close-down-the-country-5048261.html,40.0,12.65,9.503463203463202,3.151234567901235,64.13,50,Partially Left,nan,nan,nan,nan,moneycontrol.com,2958
83,BankingReform,https://www.businesswire.com/news/home/20200324005319/en/NICE-Actimize-Adds-Innovative-Applications-X-Sight-Marketplace,40.0,22.78,22.23701829216535,0.547534165181224,53.86,50,Partially Right,nan,nan,nan,nan,businesswire.com,7885
84,BankingReform,https://www.blog.invesco.us.com/the-coronavirus-sudden-stop-needs-credit-support/,80.0,10.37,7.813060532997242,2.5562587904360057,67.57,0,Center,nan,nan,nan,nan,blog.invesco.us.com,14744
85,BankingReform,https://news.yahoo.com/cicc-announces-2019-annual-results-094200837.html,80.0,8.2,6.782636975818794,1.418831168831169,73.84,0,Center,87.5,95.0,8,8.0,news.yahoo.com,11382
86,BankingReform,https://www.businesswire.com/news/home/20200331005879/en/CVB-Financial-Corp.-Announces-Suspension-Stock-Repurchase,40.0,8.74,5.258621756783521,3.480392156862745,64.66,50,Partially Left,nan,nan,nan,nan,businesswire.com,9858
87,BankingReform,https://in.reuters.com/article/ukraine-imf-idINKBN21M082,80.0,9.17,6.666666666666667,2.5,65.67,50,Partially Left,100.0,87.0,9,544.0,in.reuters.com,273
88,BankingReform,https://goodmenproject.com/ethics-values/corporation-2020/,40.0,12.33,10.29069155572915,2.04257487152224,67.06,50,Partially Left,nan,nan,nan,nan,goodmenproject.com,10464
89,BankingReform,https://nypost.com/2020/04/06/dimon-mulls-suspending-jpmorgan-dividend-if-unemployment-hits-14-percent/,40.0,19.75,14.819067296340025,4.935064935064934,59.37,50,Partially Right,95.0,52.0,8,741.0,nypost.com,3189
90,BankingReform,https://finance.yahoo.com/news/international-game-technology-plc-announces-104500706.html,80.0,23.6,20.53874716553288,3.0654761904761907,61.6,100,Right,87.5,95.0,8,8.0,finance.yahoo.com,7657
91,BankingReform,https://news.yahoo.com/fed-unprecedented-crisis-response-205241680.html,80.0,16.43,10.643578643578646,5.788530465949822,68.52,0,Center,87.5,95.0,8,8.0,news.yahoo.com,7339
92,BankingReform,https://www.firstpost.com/business/yes-bank-crisis-best-practices-needed-as-benchmark-to-govern-banks-govt-should-consult-with-veteran-bankers-for-solutions-8132731.html,80.0,21.25,13.05549943883277,8.194444444444445,60.48,0,Center,nan,nan,nan,nan,firstpost.com,6321
93,BankingReform,https://www.fool.com/earnings/call-transcripts/2020/03/17/grupo-aval-acciones-y-valores-grupo-aval-q4-2019-e.aspx,80.0,10.03,8.26567136187672,1.7650435254601928,72.85,100,Right,nan,nan,nan,nan,fool.com,57622
94,BankingReform,http://theconversation.com/the-federal-reserve-is-promising-to-do-everything-it-can-to-save-the-economy-but-what-is-that-actually-134722,80.0,17.79,17.044040794040797,0.7432432432432433,60.08,50,Partially Left,87.5,77.0,8,2743.0,theconversation.com,5738
95,BankingReform,https://www.businesswire.com/news/home/20200318005820/en/Capstead-Mortgage-Corporation-Financial-Update-Light-Market,40.0,8.66,7.651989280560708,1.0119047619047619,63.03,100,Right,nan,nan,nan,nan,businesswire.com,3798
96,BankingReform,https://www.businesswire.com/news/home/20200401005679/en/Ryder-Enhances-Liquidity-400M-Syndicated-Term-Loan,80.0,12.4,11.172438672438673,1.23015873015873,73.19,50,Partially Right,nan,nan,nan,nan,businesswire.com,3331
97,BankingReform,http://theconversation.com/the-federal-reserve-is-prepared-to-spend-trillions-of-dollars-to-save-the-economy-but-what-can-it-actually-do-134722,80.0,17.79,17.044040794040797,0.7432432432432433,60.08,50,Partially Left,87.5,77.0,8,2743.0,theconversation.com,5738
98,BankingReform,https://www.businesswire.com/news/home/20200310005120/en/CSI-Declares-0.21-Share-Cash-Dividend,80.0,12.21,11.88848188848189,0.3182234432234432,72.82,100,Right,nan,nan,nan,nan,businesswire.com,3471
99,BankingReform,https://www.businesswire.com/news/home/20200327005552/en/Manitowoc-Company-Business-Financial-Update-Response-COVID-19,80.0,5.33,4.819250708139596,0.51440329218107,76.11,0,Center,nan,nan,nan,nan,businesswire.com,5996
100,BankingReform,https://www.businesswire.com/news/home/20200330005429/en/Overseas-Shipholding-Group-Announces-Financing-Newbuild-Jones,80.0,11.85,9.45384199134199,2.400228475228475,67.38,50,Partially Left,nan,nan,nan,nan,businesswire.com,5862
1,FossilFuelDivestment,https://www.vice.com/en_us/article/v74xwd/bill-gates-investments-in-oil-and-gas-climate-change,40.0,15.83,12.906998556998555,2.9265873015873014,61.12,50,Partially Left,100.0,59.0,8,122.0,vice.com,6184
2,FossilFuelDivestment,https://www.bostonglobe.com/2020/03/22/opinion/fossil-fuel-divestment-point-counterpoint/,80.0,11.32,8.13034188034188,3.1858974358974357,76.8,100,Left,100.0,63.0,8,4624.0,bostonglobe.com,3530
4,FossilFuelDivestment,https://theintercept.com/2020/04/04/coronavirus-pandemic-climate-change-c02-emissions/,80.0,13.76,8.868257388606226,4.888335179032854,67.22,100,Left,87.5,45.0,8,6977.0,theintercept.com,9923
5,FossilFuelDivestment,https://www.bostonglobe.com/2020/03/07/opinion/universities-should-listen-their-students-climate-change/,80.0,18.29,13.20617667356798,5.086531071585419,49.38,100,Left,100.0,63.0,8,4624.0,bostonglobe.com,6730
6,FossilFuelDivestment,https://www.bostonglobe.com/2020/03/09/metro/activists-praise-brown-moving-divest-fossil-fuels/,80.0,13.16,13.155080213903744,0.0,62.54,50,Partially Left,100.0,63.0,8,4624.0,bostonglobe.com,2850
7,FossilFuelDivestment,https://theintercept.com/2020/04/04/coronavirus-pandemic-climate-change-co2-emissions/,80.0,13.76,8.868257388606226,4.888335179032854,67.22,100,Left,87.5,45.0,8,6977.0,theintercept.com,9923
8,FossilFuelDivestment,https://www.resilience.org/stories/2020-03-18/how-a-new-generation-of-climate-activists-is-reviving-fossil-fuel-divestment-and-gaining-victories/,80.0,14.79,12.005046930046934,2.786536536536536,61.62,100,Right,nan,nan,nan,nan,resilience.org,15828
9,FossilFuelDivestment,https://www.cnbc.com/2020/03/17/swedish-pension-fund-to-stop-fossil-fuel-investments.html,40.0,3.31,0.4166666666666667,2.8888888888888893,87.81,100,Left,87.5,69.0,8,419.0,cnbc.com,2346
10,FossilFuelDivestment,https://www.teenvogue.com/story/polluters-out-youth-climate-activistsdivestment,80.0,9.89,8.584848484848484,1.3055555555555558,78.06,100,Left,nan,nan,nan,nan,teenvogue.com,4345
11,FossilFuelDivestment,http://hyperallergic.com/547093/shell-uk-art-institutions/,80.0,7.55,4.547619047619047,3.0055916305916304,82.6,100,Left,nan,nan,nan,nan,hyperallergic.com,2775
12,FossilFuelDivestment,https://www.thenation.com/article/society/what-does-work-look-like-on-a-dying-planet/,100.0,14.5,12.401544581149844,2.1022228867623607,66.17,100,Left,80.0,73.0,7,14857.0,thenation.com,9854
13,FossilFuelDivestment,https://legalinsurrection.com/2020/03/video-northwestern-protesters-block-street-after-school-refuses-to-divest-from-fossil-fuels/,80.0,16.92,9.218750000000002,7.702546296296296,70.79,100,Right,87.5,32.0,6,60240.0,legalinsurrection.com,273
14,FossilFuelDivestment,https://www.counterpunch.org/2020/03/13/bill-de-blasio-climate-troll/,80.0,11.89,10.655204425204426,1.2336940836940837,71.26,50,Partially Right,80.0,68.0,7,35459.0,counterpunch.org,9528
15,FossilFuelDivestment,https://theecologist.org/2020/mar/10/irresponsible-engineering-and-science,80.0,14.95,13.624531718281718,1.3237179487179487,64.27,100,Left,nan,nan,nan,nan,theecologist.org,7552
16,FossilFuelDivestment,https://www.newyorker.com/news/annals-of-a-warming-planet/social-trust-is-key-to-stemming-the-coronavirus-crisis,80.0,12.8,11.252346606561483,1.5469467401285584,68.67,50,Partially Left,100.0,79.0,8,1455.0,newyorker.com,7162
17,FossilFuelDivestment,https://wattsupwiththat.com/2020/04/05/coronavirus-covid-19-lets-quarantine-some-fake-corona-and-energy-news/,80.0,15.82,8.425077501863216,7.398042929292931,63.64,50,Partially Left,nan,nan,nan,nan,wattsupwiththat.com,9008
18,FossilFuelDivestment,https://www.desmogblog.com/2020/03/19/shell-s-latest-annual-report-more-greenwashing,80.0,14.24,11.241266928378726,2.998188405797101,60.61,100,Left,nan,nan,nan,nan,desmogblog.com,10500
19,FossilFuelDivestment,https://www.resilience.org/stories/2020-03-12/tecks-oilsands-mine-the-case-kept-getting-worse-and-worse/,80.0,11.38,7.45400432900433,3.925222892187178,61.7,50,Partially Left,nan,nan,nan,nan,resilience.org,4936
20,FossilFuelDivestment,https://bikeportland.org/2020/03/09/mayoral-candidates-spar-over-i-5-expansion-at-climate-debate-312227,80.0,13.89,12.071546635183001,1.8156565656565655,68.65,50,Partially Left,nan,nan,nan,nan,bikeportland.org,7357
21,FossilFuelDivestment,https://www.commondreams.org/newswire/2020/03/18/banking-climate-change-report-reveals-banks-funded-climate-chaos-trillions-paris,40.0,16.19,4.585087891906073,11.60563973063973,60.53,50,Partially Left,87.5,69.0,7,14729.0,commondreams.org,6057
23,FossilFuelDivestment,https://www.huffpost.com/entry/climate-activism-online-coronavirus_n_5e73a6b1c5b6eab7794411bd,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,10638
24,FossilFuelDivestment,https://www.newyorker.com/news/daily-comment/breaking-transmission-the-fight-against-the-coronavirus-offers-a-strategy-for-cutting-carbon,80.0,17.22,13.329392345380716,3.893939393939394,62.36,100,Left,100.0,79.0,8,1455.0,newyorker.com,5959
25,FossilFuelDivestment,https://nationalpost.com/news/canada/bank-of-montreal-ceo-says-fossil-fuel-divestment-not-a-productive-solution,80.0,6.98,2.978535353535354,4.0,80.08,50,Partially Left,nan,nan,nan,nan,nationalpost.com,2425
26,FossilFuelDivestment,https://www.stuff.co.nz/environment/climate-news/119470579/why-new-zealand-lags-behind-scandinavia-on-climate-action,40.0,15.77,11.578491834444216,4.192711315727189,62.89,50,Partially Left,nan,nan,nan,nan,stuff.co.nz,7776
27,FossilFuelDivestment,https://www.marketscreener.com/ROYAL-DUTCH-SHELL-6273/news/Royal-Dutch-Shell-Shell-Publishes-Annual-3-30148439/,80.0,8.55,5.910206789444077,2.638601511482868,67.69,100,Right,nan,nan,nan,nan,marketscreener.com,10217
28,FossilFuelDivestment,https://www.freerepublic.com/focus/f-news/3822683/posts,80.0,13.73,9.014364276054451,4.715275934864057,66.67,50,Partially Right,nan,nan,nan,nan,freerepublic.com,33902
29,FossilFuelDivestment,https://nyc.streetsblog.org/2020/03/25/komanoff-why-de-blasio-even-now-is-mia-on-breaking-car-culture/,80.0,13.22,11.104554356177733,2.11975974962988,70.11,50,Partially Right,nan,nan,nan,nan,nyc.streetsblog.org,9924
30,FossilFuelDivestment,https://www.freerepublic.com/focus/f-news/3831622/posts,80.0,15.03,8.246091520087056,6.788095801767678,63.35,50,Partially Right,nan,nan,nan,nan,freerepublic.com,9606
31,FossilFuelDivestment,https://ca.sports.yahoo.com/news/edited-transcript-ptt-bk-earnings-152417577.html,100.0,10.24,7.967020631320051,2.2761241828300376,75.54,100,Right,87.5,95.0,8,8.0,ca.sports.yahoo.com,43969
32,FossilFuelDivestment,https://www.stuff.co.nz/business/120008420/public-misled-in-kiwisaver-advertising-promoting-green-credentials,40.0,14.43,12.078222004094101,2.3558991073525966,66.8,50,Partially Left,nan,nan,nan,nan,stuff.co.nz,10903
34,FossilFuelDivestment,https://www.rollingstone.com/culture/culture-features/the-new-eco-radicals-966441/,80.0,15.03,13.112670991175666,1.9155271001065393,63.81,100,Left,90.0,75.0,8,1728.0,rollingstone.com,15197
1,NuclearPower,https://earther.gizmodo.com/the-promise-and-peril-of-nuclear-power-1842582850,80.0,11.36,6.501992716278431,4.8603380746237885,70.79,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,10093
2,NuclearPower,https://www.wired.com/story/high-stakes-security-set-ups-making-remote-work-impossible/,80.0,11.5,6.931481481481481,4.571869488536155,56.53,100,Right,100.0,85.0,8,1138.0,wired.com,4745
3,NuclearPower,https://www.wired.com/story/the-power-plant-of-the-future-is-right-in-your-home/,80.0,12.33,10.919254658385094,1.4130434782608694,58.92,50,Partially Left,100.0,85.0,8,1138.0,wired.com,4174
4,NuclearPower,https://www.cnn.com/2020/04/03/opinions/hungary-autocrat-covid-19-power-grab-bociurkiw/index.html,80.0,12.95,7.28561840206577,5.660230851020325,66.83,50,Partially Left,100.0,87.0,9,nan,cnn.com,6680
5,NuclearPower,https://gizmodo.com/radiation-around-chernobyl-is-16-times-higher-than-norm-1842704954,80.0,9.32,5.1535087719298245,4.163742690058479,66.71,100,Left,75.0,60.0,8,529.0,gizmodo.com,2697
6,NuclearPower,https://www.wired.com/story/climate-change-change-your-mind-about-alternative-meat/,80.0,17.15,8.991793672597243,8.15678418803419,66.73,100,Left,100.0,85.0,8,1138.0,wired.com,5681
7,NuclearPower,https://time.com/5815988/chernobyl-forest-fire/,80.0,7.54,6.8796992481203025,0.6578947368421052,84.32,50,Partially Left,95.0,64.0,8,1028.0,time.com,273
8,NuclearPower,https://abcnews.go.com/International/firefighters-tackle-forest-fires-chernobyl-caused-radiation-level/story?id=70008594,80.0,13.99,5.7440476190476195,8.249007936507937,67.63,50,Partially Left,82.5,86.0,9,1130.0,abcnews.go.com,3594
9,NuclearPower,https://www.economist.com/science-and-technology/2020/03/12/nuclear-power-plants-are-coming-to-the-battlefield,80.0,14.2,6.822795050067776,7.373737373737374,67.02,50,Partially Left,100.0,72.0,8,2503.0,economist.com,3598
10,NuclearPower,https://www.wired.com/story/cargo-industry-decarbonize-carbon-belching-ships/,80.0,16.17,13.289087301587301,2.876288930976431,60.82,100,Right,100.0,85.0,8,1138.0,wired.com,6456
11,NuclearPower,https://kotaku.com/charjabug-can-power-a-house-if-it-eats-enough-food-1842127336,100.0,10.97,6.322562358276644,4.649546055796057,68.5,100,Left,100.0,41.0,8,1041.0,kotaku.com,3398
12,NuclearPower,https://www.reuters.com/article/us-health-coronavirus-usa-navy-biden-idUSKBN21L07Y,40.0,25.9,1.238095238095238,24.666666666666668,54.65,50,Partially Left,100.0,87.0,9,544.0,reuters.com,273
13,NuclearPower,https://www.vice.com/en_us/article/qjdakw/americas-supercomputers-are-now-helping-scientists-fight-coronavirus,80.0,12.17,10.421774132300449,1.7434210526315788,67.64,50,Partially Left,100.0,59.0,8,122.0,vice.com,3761
14,NuclearPower,https://www.wired.com/story/global-warming-new-cold-war-technology/,80.0,13.45,9.550209891118982,3.9033189033189037,59.45,100,Left,100.0,85.0,8,1138.0,wired.com,4285
15,NuclearPower,https://gizmodo.com/congress-warns-u-s-will-be-vulnerable-to-cyber-attacks-1842278855,40.0,6.08,3.8498827561327555,2.2271825396825395,72.88,100,Left,75.0,60.0,8,529.0,gizmodo.com,3405
17,NuclearPower,https://news.yahoo.com/pentagon-award-mobile-nuclear-reactor-090011049.html,40.0,7.9,4.549382716049384,3.351664796109241,73.62,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,10958
18,NuclearPower,https://www.marketwatch.com/story/putin-could-have-another-16-years-as-president-to-reestablish-russia-as-a-great-power-in-the-world-2020-04-01,40.0,11.62,10.319309163059165,1.3053287981859412,55.84,50,Partially Right,95.0,76.0,8,846.0,marketwatch.com,5450
19,NuclearPower,https://news.yahoo.com/sadness-no-ceremony-japan-marks-051228610.html,80.0,12.12,2.6853832442067733,9.436274509803921,66.88,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,2648
20,NuclearPower,https://www.businessinsider.com/power-line-clean-energy-weathers-recession-and-30-top-startups-2020-3,80.0,14.06,11.963595173483236,2.093994314143568,70.07,100,Right,100.0,57.0,8,352.0,businessinsider.com,5903
21,NuclearPower,https://www.yankodesign.com/2020/03/09/aurora-recycles-nuclear-waste-into-clean-energy-while-supporting-local-art/,40.0,18.94,18.312026515151516,0.625,63.9,100,Right,nan,nan,nan,nan,yankodesign.com,2581
22,NuclearPower,https://www.space.com/commercial-nuclear-power-for-faster-space-travel.html,40.0,13.46,9.086910774410773,4.375,62.89,100,Left,92.5,73.0,8,3443.0,space.com,4048
23,NuclearPower,https://hackaday.com/2020/03/10/surviving-the-apocalypse-with-a-briefcase-full-of-pi/,80.0,10.55,8.515625000000002,2.0312499999999996,64.09,100,Left,nan,nan,nan,nan,hackaday.com,1938
24,NuclearPower,https://science.sciencemag.org/content/367/6484/1341.full,80.0,4.99,3.3750322284183953,1.6172729767830636,83.06,0,Center,100.0,81.0,8,nan,science.sciencemag.org,1938
25,NuclearPower,https://lifehacker.com/help-windows-wont-boot-correctly-after-a-recent-os-upd-1842509510,80.0,16.51,12.079518841813925,4.426229508196721,67.82,50,Partially Left,nan,nan,nan,nan,lifehacker.com,5985
26,NuclearPower,https://time.com/5816794/uk-government-boris-johnson-coronavirus/,40.0,7.15,5.115311276025563,2.035714285714286,80.98,50,Partially Left,95.0,64.0,8,1028.0,time.com,3656
27,NuclearPower,https://www.marketwatch.com/story/russia-is-designing-a-super-submarine-to-beat-the-us-navys-virginia-class-sub-2020-04-01,80.0,18.56,16.247704315886136,2.3112947658402208,64.47,50,Partially Right,95.0,76.0,8,846.0,marketwatch.com,2802
28,NuclearPower,https://abcnews.go.com/Politics/lights-covid19-emergency-power-company-workers-sequester-office/story?id=69934136,40.0,16.28,12.647298104194654,3.6317194937884594,68.53,50,Partially Left,82.5,86.0,9,1130.0,abcnews.go.com,3721
29,NuclearPower,https://news.yahoo.com/us-navy-evacuating-virus-struck-aircraft-carrier-roosevelt-165541094.html,80.0,12.62,9.763569763569764,2.8581603581603576,62.86,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,3524
30,NuclearPower,https://thenextweb.com/?p=1280374,40.0,16.99,14.73524720893142,2.2587719298245617,58.95,50,Partially Left,nan,nan,nan,nan,thenextweb.com,3184
31,NuclearPower,https://www.nature.com/articles/d41586-020-00811-0,80.0,14.92,12.491612554112553,2.430184894470609,73.28,100,Left,nan,nan,nan,nan,nature.com,4797
32,NuclearPower,https://www.nature.com/articles/d41586-020-00811-0?utm_source=feedburner,80.0,14.92,12.491612554112553,2.430184894470609,73.28,100,Left,nan,nan,nan,nan,nature.com,4797
33,NuclearPower,https://thenextweb.com/neural/2020/03/09/china-tests-ai-that-predicts-earthquakes-better-than-lousy-humans/,40.0,19.71,15.43546731046731,4.273504273504273,55.22,50,Partially Right,nan,nan,nan,nan,thenextweb.com,2046
34,NuclearPower,https://www.avclub.com/young-jimmy-carter-once-averted-a-nuclear-disaster-1842254774,80.0,6.69,5.194307415237648,1.4987080103359174,77.92,50,Partially Left,nan,nan,nan,nan,avclub.com,5339
35,NuclearPower,https://hackaday.com/2020/04/07/learn-pdp-11-assembly-for-fun-but-probably-no-profit/,80.0,8.95,7.073829816017316,1.875,67.65,100,Left,nan,nan,nan,nan,hackaday.com,1738
36,NuclearPower,https://gizmodo.com/the-human-brain-is-just-not-meant-to-process-this-much-1842477301,80.0,15.03,8.288939619408367,6.744258432539681,64.05,100,Left,75.0,60.0,8,529.0,gizmodo.com,17559
37,NuclearPower,https://pib.gov.in/newsite/PrintRelease.aspx?relid=200062,80.0,3.86,3.860028860028861,0.0,77.69,0,Center,nan,nan,nan,nan,pib.gov.in,4674
38,NuclearPower,https://www.xataka.com/otros/central-termica-a-reclamo-turistico-lugubre-asombrosa-perspectiva-interiores-central-termica-abandonada,40.0,0.5,0.5,0.0,89.25,50,Partially Left,nan,nan,nan,nan,xataka.com,3033
39,NuclearPower,https://www.bloomberg.com/news/articles/2020-03-10/eskom-ramps-up-power-cuts-after-fault-at-nuclear-plant,100.0,33.33,33.33333333333333,0.0,53.7,50,Partially Left,95.0,84.0,8,461.0,bloomberg.com,3033
40,NuclearPower,https://www.vice.com/en_us/article/n7jga7/chernobl-fire-radiation,80.0,12.76,9.063146997929607,3.6956521739130435,68.96,100,Left,100.0,59.0,8,122.0,vice.com,2637
41,NuclearPower,https://www.bbc.co.uk/news/business-51925465,80.0,18.62,14.030805504019789,4.5853174603174605,60.72,100,Left,95.0,96.0,9,102.0,bbc.co.uk,5626
42,NuclearPower,https://www.bbc.co.uk/news/business-51459930,80.0,13.07,10.161809654991472,2.913173947264857,64.04,100,Left,95.0,96.0,9,102.0,bbc.co.uk,8118
43,NuclearPower,https://www.aljazeera.com/news/2020/04/radiation-spikes-forest-fire-hits-chernobyl-nuclear-zone-200406072613238.html,40.0,16.03,3.4280303030303028,12.599206349206348,59.64,100,Right,82.5,73.0,8,nan,aljazeera.com,1563
44,NuclearPower,https://news.yahoo.com/biden-trump-administration-showed-poor-022136772.html,80.0,24.37,1.0317460317460316,23.333333333333336,57.58,50,Partially Left,87.5,95.0,8,8.0,news.yahoo.com,273
45,NuclearPower,https://www.vice.com/en_us/article/3a84nk/rich-people-are-buying-survival-condos-in-abandoned-nuclear-missile-silos,80.0,10.34,6.764980534511785,3.5720486111111107,69.53,100,Left,100.0,59.0,8,122.0,vice.com,7015
46,NuclearPower,https://www.rollcall.com/2020/04/02/citing-virus-nuclear-agency-pulls-back-inspectors/,80.0,16.76,10.50925925925926,6.25,70.23,50,Partially Right,100.0,61.0,7,23440.0,rollcall.com,1365
47,NuclearPower,https://www.neatorama.com/2020/03/17/Inside-The-Billion-Euro-Nuclear-Reactor-That-Was-Never-Switched-On/,100.0,0.0,0.0,0.0,100.0,100,Left,nan,nan,nan,nan,neatorama.com,272
48,NuclearPower,http://grist.org/climate/when-it-comes-to-nuclear-power-could-smaller-be-better/,80.0,11.81,8.740641510264302,3.0718811982856935,62.33,100,Right,100.0,42.0,7,42249.0,grist.org,14083
49,NuclearPower,https://www.aljazeera.com/news/2020/04/firefighters-continue-battle-chernobyl-fire-200407090516736.html,40.0,11.51,5.350378787878788,6.162367724867725,64.67,50,Partially Left,82.5,73.0,8,nan,aljazeera.com,2223
50,NuclearPower,https://www.economist.com/science-and-technology/2020/03/14/nuclear-power-plants-are-coming-to-the-battlefield,80.0,14.2,6.822795050067776,7.373737373737374,67.02,50,Partially Left,100.0,72.0,8,2503.0,economist.com,3598
51,NuclearPower,https://thenextweb.com/?p=1283530,80.0,13.16,9.645057720057721,3.512090548340548,58.28,100,Right,nan,nan,nan,nan,thenextweb.com,6467
52,NuclearPower,https://www.reuters.com/article/us-croatia-quake-slovenia-nuclearpower-idUSKBN2190CQ,80.0,17.82,17.821428571428573,0.0,65.11,50,Partially Left,100.0,87.0,9,544.0,reuters.com,273
53,NuclearPower,https://www.euronews.com/2020/03/23/poland-s-bid-for-nuclear-power,80.0,11.0,8.146138807429132,2.8523425499231947,71.0,50,Partially Left,nan,nan,nan,nan,euronews.com,2805
54,NuclearPower,https://www.thehindu.com/news/national/explainer-power-managers-strategy-of-using-hydro-and-gas-power-during-lights-out-may-have-paid-off/article31266599.ece,80.0,7.93,6.062514377731769,1.8659420289855073,69.49,50,Partially Left,nan,nan,nan,nan,thehindu.com,3327
55,NuclearPower,https://digg.com/video/hydraulic-press-folds-paper-more-than-seven-times,100.0,46.73,45.49999999999999,1.2291666666666665,49.5,100,Left,70.0,78.0,9,2561.0,digg.com,273
56,NuclearPower,https://www.aljazeera.com/news/2020/03/extends-iran-nuclear-cooperation-sanctions-waivers-200331004911303.html,40.0,7.09,1.9122807017543864,5.179615705931495,70.69,100,Right,82.5,73.0,8,nan,aljazeera.com,3627
57,NuclearPower,https://www.politico.com/states/new-york/city-hall/story/2020/03/30/how-new-york-city-will-keep-the-lights-on-1269571,80.0,9.83,8.975065783889313,0.8595142602495545,59.99,50,Partially Left,100.0,74.0,8,941.0,politico.com,6679
58,NuclearPower,https://www.cnet.com/news/sixteen-supercomputers-tackle-coronavirus-cures-in-us/,40.0,10.94,9.1267217630854,1.8181818181818183,55.07,100,Left,100.0,86.0,8,155.0,cnet.com,2247
59,NuclearPower,https://newatlas.com/military/us-military-nuclear-microreactors-prototype-program/,40.0,11.07,9.55065359477124,1.5196078431372546,69.48,50,Partially Right,nan,nan,nan,nan,newatlas.com,2715
60,NuclearPower,https://indianexpress.com/article/jobs/barc-exam-2020-here-is-all-you-need-to-know-about-fellowship-with-dept-of-atomic-energy-barconlineexam-in-6325518/,100.0,7.02,6.6911764705882355,0.326797385620915,75.5,0,Center,nan,nan,nan,nan,indianexpress.com,2336
61,NuclearPower,https://www.dailystar.co.uk/news/world-news/chernobyl-radiation-levels-skyrocket-forest-21822050,80.0,17.05,11.16504329004329,5.885416666666667,55.87,100,Left,nan,nan,nan,nan,dailystar.co.uk,2489
62,NuclearPower,https://www.reuters.com/article/us-health-coronavirus-bulgaria-nuclear-idUSKBN215148,80.0,4.3,4.299242424242424,0.0,81.1,50,Partially Left,100.0,87.0,9,544.0,reuters.com,273
63,NuclearPower,https://www.bbc.co.uk/news/science-environment-51804212,80.0,12.87,8.75754453879454,4.1101444851444855,64.38,100,Left,95.0,96.0,9,102.0,bbc.co.uk,4600
