rank,topic,url,readability,sentence_level_sentiment,sentence_level_objectivity,bias,credibility,trust_metric,google_page_rank,alexa_reach_rank
63,MinimumWage,https://digg.com/2020/how-long-earn-dollar-salary,80.0,12.08,50.42,50,70.0,78.0,9,2561.0
64,MinimumWage,https://www.dailymail.co.uk/news/article-7902919/HARRY-COLE-Young-Trot-Sir-Keir-Starmer-spent-1980s-campaigning-AGAINST-minimum-wage.html,80.0,11.02,70.74,100,64.5,75.0,8,187.0
65,MinimumWage,https://www.vice.com/en_us/article/4agwkp/think-bernie-is-radical-he-respectfully-disagrees,80.0,8.47,77.5,100,100.0,59.0,8,122.0
66,MinimumWage,https://kotaku.com/why-twitch-fans-donate-money-to-already-wealthy-streame-1841456196,80.0,15.04,61.79,100,100.0,41.0,8,1041.0
67,MinimumWage,https://www.huffpost.com/entry/trump-usmca-rebrand-nafta_n_5e31f55dc5b6fb636bae1663,100.0,16.67,76.67,100,nan,nan,nan,nan
68,MinimumWage,https://www.huffpost.com/entry/bernie-sanders-front-runner-democratic-nomination_n_5e435950c5b61b84d341d187,100.0,16.67,76.67,100,nan,nan,nan,nan
69,MinimumWage,https://indianexpress.com/article/business/economy/thalinomics-veg-non-veg-thalis-more-affordable-eco-survey-6244961/,80.0,10.94,75.86,0,nan,nan,nan,nan
70,MinimumWage,https://www.theatlantic.com/magazine/archive/2020/03/the-supreme-courts-enduring-bias/605545/,80.0,13.18,63.41,100,92.5,79.0,8,1360.0
71,MinimumWage,https://arstechnica.com/gaming/2020/02/fish-monsters-barking-dogs-and-roach-patties-the-films-of-bong-joon-ho/,80.0,16.9,61.35,100,100.0,75.0,8,1372.0
72,MinimumWage,https://news.yahoo.com/mike-bloomberg-once-said-taking-151913729.html,80.0,12.78,62.71,100,87.5,95.0,8,8.0
73,MinimumWage,https://www.aljazeera.com/news/2020/01/thousands-rally-french-pm-presents-pension-bill-ministers-200124182929416.html,80.0,16.11,65.3,100,82.5,73.0,8,nan
75,MinimumWage,https://www.thehindu.com/news/national/karnataka/daily-wage-workers-to-protest-outside-forest-office/article30836960.ece,80.0,10.0,81.75,50,nan,nan,nan,nan
76,MinimumWage,https://www.espn.com/mlb/story/_/id/28702734/mlb-raising-minimum-salary-minor-leaguers-2021,80.0,10.58,67.49,50,nan,nan,nan,nan
77,MinimumWage,https://www.businessinsider.com/bernie-sanders-elizabeth-warren-us-senators-slam-amazon-dismal-safety-2020-2,80.0,19.54,63.09,100,100.0,57.0,8,352.0
78,MinimumWage,https://www.gq.com/story/automation-is-coming,80.0,12.88,65.86,100,82.5,nan,8,3436.0
79,MinimumWage,https://finance.yahoo.com/news/most-of-job-growth-is-happening-with-people-over-age-55-teresa-ghilarducci-210416056.html,80.0,18.24,66.01,100,87.5,95.0,8,8.0
80,MinimumWage,https://www.washingtonpost.com/business/economy/a-housecleaning-business-with-another-mission-in-mind/2020/01/30/74cbe4e6-42d4-11ea-b5fc-eefa848cde99_story.html,100.0,5.06,90.35,50,100.0,87.0,8,239.0
81,MinimumWage,https://www.businessinsider.com/companies-need-to-keep-raising-wages-to-fix-capitalism-2020-1,80.0,20.74,61.5,100,100.0,57.0,8,352.0
82,MinimumWage,https://www.theunion.com/news/representatives-businesses-grapple-with-ab-5-an-independent-contractor-law/,80.0,20.97,63.55,50,nan,nan,nan,nan
84,MinimumWage,https://www.vice.com/en_us/article/wxejnq/food-delivery-apps-are-a-confusing-mess,80.0,15.58,63.24,100,100.0,59.0,8,122.0
85,MinimumWage,https://www.usatoday.com/story/news/nation/2020/01/30/u-s-suicide-rate-rose-again-2018-how-can-suicide-prevention-save-lives/4616479002/?utm_source=google,80.0,12.75,70.91,100,100.0,84.0,8,363.0
86,MinimumWage,https://www.vice.com/en_us/article/xgqwpk/pop-up-clinics-are-helping-free-people-from-their-old-weed-criminal-records,80.0,15.57,65.52,50,100.0,59.0,8,122.0
87,MinimumWage,https://www.vice.com/en_us/article/m7q7x3/drivers-claim-uber-and-lyft-owe-them-millions-in-wage-theft,80.0,15.0,68.58,100,100.0,59.0,8,122.0
88,MinimumWage,https://www.moneycontrol.com/news/india/govt-to-repeal-plantation-labour-act-tea-industry-concerned-4856461.html,80.0,8.29,70.04,50,nan,nan,nan,nan
90,MinimumWage,https://news.yahoo.com/moderate-democrats-duty-consider-sanders-140012508.html,40.0,20.83,61.25,100,87.5,95.0,8,8.0
91,MinimumWage,https://smallbiztrends.com/2020/02/hire-contractors-in-other-countries.html,80.0,19.53,61.94,50,nan,nan,nan,nan
92,MinimumWage,https://www.thenation.com/article/society/restaurant-minimum-wage-tips-cuomo/,100.0,19.21,61.89,100,80.0,73.0,7,14857.0
93,MinimumWage,https://www.huffpost.com/entry/rudest-things-you-can-do-at-a-restaurant_l_5e38960ac5b6ed0033ab0f6e,100.0,16.67,76.67,100,nan,nan,nan,nan
95,MinimumWage,https://seekingalpha.com/article/4318210-hartalega-holdings-limited-upside-due-to-premium-valuations,80.0,12.09,65.06,50,nan,nan,nan,nan
96,MinimumWage,https://www.businessinsider.com/money-mistakes-made-in-my-20s-that-still-haunt-me,80.0,16.04,65.73,100,100.0,57.0,8,352.0
97,MinimumWage,https://phys.org/news/2020-01-highlights-perils-digital-gig-economy.html,80.0,13.59,71.82,100,nan,nan,nan,nan
98,MinimumWage,https://www.techspot.com/news/83638-uber-testing-new-feature-california-drivers-set-their.html,40.0,31.14,40.44,100,nan,nan,nan,nan
99,MinimumWage,https://www.huffpost.com/entry/rival-democrats-accuse-mike-bloomberg-of-trying-to-buy-election_n_5e4a0c50c5b64433c6185f06,100.0,16.67,76.67,100,nan,nan,nan,nan
100,MinimumWage,https://theweek.com/articles/890888/what-1-minimum-wage-chart-tells-about-labor-market,80.0,13.92,71.22,100,100.0,60.0,7,6221.0
1,BankingReform,https://www.greenentrepreneur.com/article/345342,80.0,18.04,63.82,100,nan,nan,nan,nan
2,BankingReform,https://www.benzinga.com/markets/cannabis/20/01/15087417/5-things-to-watch-in-cannabis-in-2020,40.0,15.21,64.74,100,nan,nan,nan,nan
3,BankingReform,https://www.entrepreneur.com/article/343429,40.0,15.36,61.72,100,nan,nan,nan,nan
4,BankingReform,https://www.heise.de/newsticker/meldung/NetzDG-Reform-Verdachtsdatenbank-nie-gekannter-Dammbruch-4659517.html,80.0,0.0,96.49,50,nan,nan,nan,nan
5,BankingReform,https://economictimes.indiatimes.com/news/economy/policy/if-a-bank-chief-isnt-beholden-to-a-finmin-join-secretary-he-will-behave-differently-says-montek-singh-ahluwalia/articleshow/74157292.cms,80.0,13.55,65.2,0,nan,nan,nan,nan
6,BankingReform,https://abcnews.go.com/International/protests-lebanon-reach-intensity-dozens-hospital-analysis/story?id=68404196,80.0,12.29,62.27,100,82.5,86.0,9,1130.0
7,BankingReform,https://timesofindia.indiatimes.com/business/india-business/imf-cuts-indias-growth-forecast-the-most-to-4-8/articleshow/73454269.cms,40.0,7.26,72.87,50,nan,nan,nan,nan
8,BankingReform,https://timesofindia.indiatimes.com/world/pakistan/pakistan-weekly-round-up-imrans-sponsored-trip-to-davos-pcbs-warning-to-bcci-and-more/articleshow/73664634.cms,40.0,14.4,70.61,0,nan,nan,nan,nan
9,BankingReform,https://news.yahoo.com/ukrainian-political-shake-involves-figures-194705944.html,80.0,5.39,83.92,50,87.5,95.0,8,8.0
11,BankingReform,https://www.huffpost.com/entry/how-iowa-caucuses-work-2020-democratic-primary_n_5e34086ac5b611ac94d30c38,100.0,16.67,76.67,100,nan,nan,nan,nan
13,BankingReform,https://news.yahoo.com/impeachment-vote-romney-wasnt-only-110008093.html,40.0,19.55,55.84,100,87.5,95.0,8,8.0
15,BankingReform,https://www.michiganradio.org/post/without-legal-banking-option-marijuana-businesses-face-safety-risks-and-other-challenges,80.0,13.76,71.24,50,nan,nan,nan,nan
16,BankingReform,https://indianexpress.com/article/business/economy/indian-economy-experienced-abrupt-slowdown-in-2019-but-its-not-in-a-recession-imf-md-6245236/,80.0,12.49,64.54,0,nan,nan,nan,nan
17,BankingReform,https://www.fool.com/investing/2020/02/16/donald-trump-and-marijuana-everything-you-need-to.aspx,80.0,13.66,65.57,100,nan,nan,nan,nan
18,BankingReform,https://www.reuters.com/article/us-china-health-lending-exclusive-idUSKBN204182,80.0,8.05,72.69,50,100.0,87.0,9,544.0
19,BankingReform,https://www.fool.com/investing/2020/02/03/this-is-the-top-marijuana-stock-to-buy-in-february.aspx,40.0,16.75,54.17,100,nan,nan,nan,nan
20,BankingReform,http://news.trust.org/item/20200210150008-68712,40.0,7.32,72.75,50,nan,nan,nan,nan
21,BankingReform,https://www.salon.com/2020/02/16/well-impeachment-didnt-work-how-else-can-congress-keep-president-trump-in-check_partner/,40.0,10.78,68.44,100,82.5,70.0,8,4163.0
22,BankingReform,https://www.fool.com/investing/2020/02/14/10-pot-stocks-that-could-run-out-of-money-in-10-mo.aspx,80.0,13.44,57.39,100,nan,nan,nan,nan
23,BankingReform,https://www.americanbanker.com/news/synovus-hires-former-regions-execs-to-form-affordable-housing-business,80.0,16.81,73.08,100,nan,nan,nan,nan
25,BankingReform,https://www.fool.com/investing/2020/01/17/3-pot-stocks-that-could-soar-in-2020.aspx,80.0,14.6,64.02,50,nan,nan,nan,nan
26,BankingReform,https://www.rt.com/newsline/479596-ireland-eu-reforms-macron/,40.0,22.28,67.58,50,32.5,68.0,8,261.0
27,BankingReform,https://indianexpress.com/article/business/banking-and-finance/rajiv-kumar-lic-ipo-timing-size-to-be-decided-will-be-completed-over-next-one-year-6248061/,80.0,11.71,68.73,0,nan,nan,nan,nan
28,BankingReform,https://indianexpress.com/article/business/economy/imf-international-monetary-fund-economic-slowdown-6226660/,100.0,8.75,74.19,0,nan,nan,nan,nan
29,BankingReform,https://www.bostonglobe.com/2020/01/27/marijuana/advocates-push-back-after-trump-claims-marijuana-makes-people-lose-iq-points-secret-recording/,80.0,13.9,55.06,100,100.0,63.0,8,4624.0
30,BankingReform,https://www.vox.com/policy-and-politics/2020/1/23/21076978/marijuana-legalization-2020-ballot-initiatives,80.0,14.63,65.29,100,100.0,53.0,8,837.0
31,BankingReform,https://www.thehindu.com/news/national/theres-more-space-for-intervention-on-monetary-front-than-fiscal-front-says-sanjeet-sanyal/article30705409.ece,80.0,13.41,66.26,50,nan,nan,nan,nan
32,BankingReform,https://www.fool.com/investing/2020/02/14/7-stock-market-sweethearts-youll-want-to-call-your.aspx,80.0,15.09,58.56,50,nan,nan,nan,nan
33,BankingReform,https://theintercept.com/2020/02/17/texas-henry-cuellar-jessica-cisneros-primary/,40.0,13.92,64.78,50,87.5,45.0,8,6977.0
34,BankingReform,https://www.project-syndicate.org/commentary/ukraine-political-crisis-economic-progress-by-sergei-guriev-2020-02,80.0,9.43,67.06,50,87.5,nan,7,45368.0
35,BankingReform,https://news.yahoo.com/mutualfirst-financial-inc-declares-cash-162400316.html,80.0,10.09,75.44,100,87.5,95.0,8,8.0
36,BankingReform,https://economictimes.indiatimes.com/news/politics-and-nation/release-kashmir-politicians-held-without-charge-us/articleshow/73626107.cms,80.0,14.05,68.72,0,nan,nan,nan,nan
37,BankingReform,https://www.fool.com/earnings/call-transcripts/2020/01/27/opus-bank-opb-q4-2019-earnings-call-transcript.aspx,80.0,13.72,72.46,100,nan,nan,nan,nan
38,BankingReform,https://news.yahoo.com/favorite-irish-pm-calls-bolder-141456109.html,40.0,9.89,74.24,50,87.5,95.0,8,8.0
39,BankingReform,https://www.economist.com/leaders/2020/01/30/how-the-mighty-goldman-has-fallen,80.0,18.35,62.77,50,100.0,72.0,8,2503.0
40,BankingReform,https://www.economist.com/leaders/2020/02/01/how-the-mighty-goldman-has-fallen,80.0,18.35,62.77,50,100.0,72.0,8,2503.0
42,BankingReform,https://www.desmoinesregister.com/story/news/elections/presidential/caucus/2019/12/14/democratic-presidential-candidates-may-lay-claim-winning-iowa-caucuses-they-may-not-wrong/2568057001/?utm_source=google,80.0,19.41,60.37,100,100.0,59.0,7,21716.0
43,BankingReform,https://www.fool.com/investing/2020/02/11/government-takes-step-release-fannie-mae-freddie.aspx,80.0,11.52,69.31,100,nan,nan,nan,nan
44,BankingReform,https://www.vox.com/the-goods/2020/1/24/21080573/hot-girls-for-bernie-sanders-emily-ratajkowski,80.0,22.72,54.44,100,100.0,53.0,8,837.0
45,BankingReform,https://www.firstpost.com/world/top-us-diplomat-alice-wells-says-pakistan-not-meeting-fatf-obligations-would-be-devastating-for-islamabads-economic-reform-program-7955041.html,40.0,17.93,66.83,50,nan,nan,nan,nan
46,BankingReform,https://www.politico.com/news/2020/01/20/marijuana-legalization-federal-laws-100688,80.0,10.21,68.8,50,100.0,74.0,8,941.0
47,BankingReform,https://www.businessinsider.com/astronomical-cost-banking-while-poor-pitchfork-economics-2020-2,80.0,21.77,56.99,100,100.0,57.0,8,352.0
48,BankingReform,https://www.businesswire.com/news/home/20200204005157/en/Notice-Lead-Plaintiff-Deadline-Shareholders-Westpac-Banking,80.0,8.94,80.86,0,nan,nan,nan,nan
49,BankingReform,https://news.yahoo.com/mercantile-bank-corporation-increases-regular-100000553.html,80.0,16.23,63.2,100,87.5,95.0,8,8.0
50,BankingReform,https://www.irishtimes.com/news/social-affairs/legal-measures-to-protect-elderly-and-vulnerable-listed-in-report-1.4154340,80.0,10.47,69.04,100,nan,nan,nan,nan
51,BankingReform,https://news.yahoo.com/associated-banc-corp-attend-2020-211500527.html,80.0,9.98,70.6,100,87.5,95.0,8,8.0
52,BankingReform,https://finance.yahoo.com/news/imf-sees-italy-deficit-overshoot-181331171.html,40.0,13.24,62.36,50,87.5,95.0,8,8.0
53,BankingReform,https://news.yahoo.com/associated-banc-corp-closes-acquisition-211500784.html,80.0,12.74,68.65,100,87.5,95.0,8,8.0
54,BankingReform,https://www.thehindu.com/business/indian-economy-experienced-abrupt-slowdown-in-2019-but-its-not-in-a-recession-imf-md/article30709350.ece,80.0,9.6,69.71,50,nan,nan,nan,nan
55,BankingReform,http://www.euractiv.com/section/economy-jobs/interview/centeno-europe-should-make-room-for-green-investments-to-happen/,80.0,12.4,72.8,50,nan,nan,nan,nan
56,BankingReform,https://www.fool.com/investing/2020/02/04/a-bank-stock-that-may-be-flying-below-your-radar.aspx,80.0,16.28,68.84,50,nan,nan,nan,nan
57,BankingReform,http://www.washingtonpost.com/politics/tempted-to-despair-trumps-resilience-causes-democrats-to-sound-the-alarm/2020/02/08/8301b71a-4906-11ea-b4d9-29cc419287eb_story.html,100.0,5.06,90.35,50,100.0,87.0,8,239.0
58,BankingReform,https://finance.yahoo.com/news/exclusive-hundreds-chinese-firms-seek-113009930.html,80.0,7.82,72.82,50,87.5,95.0,8,8.0
59,BankingReform,https://www.fool.com/earnings/call-transcripts/2020/01/29/peoples-utah-bancorp-pub-q4-2019-earnings-call-tra.aspx,100.0,12.01,72.27,100,nan,nan,nan,nan
60,BankingReform,https://finance.yahoo.com/news/marquette-national-corporation-increases-quarterly-120000822.html,80.0,15.92,57.64,100,87.5,95.0,8,8.0
61,BankingReform,https://www.economist.com/briefing/2020/01/18/americas-aggressive-use-of-sanctions-endangers-the-dollars-reign,80.0,11.62,70.78,50,100.0,72.0,8,2503.0
62,BankingReform,https://www.fastcompany.com/90456910/most-democratic-candidates-talk-about-reining-in-wall-street-but-theyre-short-on-specifics?partner=feedburner,40.0,7.66,68.71,100,87.5,64.0,8,2064.0
63,BankingReform,https://www.businesswire.com/news/home/20200213005450/en/Citizens-Financial-Group-Expands-Corporate-Finance-Team,80.0,10.37,69.64,50,nan,nan,nan,nan
64,BankingReform,https://www.businesswire.com/news/home/20200213005834/en/Legislation-Limit-Exorbitant-Attorney’s-Fees-Heads-House,80.0,12.01,65.76,100,nan,nan,nan,nan
65,BankingReform,https://www.fool.com/earnings/call-transcripts/2020/01/24/forestar-group-inc-for-q1-2020-earnings-call-trans.aspx,80.0,13.15,72.6,100,nan,nan,nan,nan
66,BankingReform,https://www.foxbusiness.com/money/how-much-is-russia-worth,80.0,14.04,70.98,50,nan,nan,nan,nan
68,BankingReform,https://www.businesswire.com/news/home/20200203005250/en/Pacific-Premier-Bancorp-Acquire-Opus-Bank-Creating,80.0,12.42,61.94,50,nan,nan,nan,nan
69,BankingReform,https://www.euronews.com/2020/02/11/ion-chicu-moldova-in-safe-hands-view,40.0,9.68,69.36,0,nan,nan,nan,nan
70,BankingReform,https://indianexpress.com/article/business/since-fy15-banks-write-off-rs-6-66-lakh-crore-over-twice-the-amount-infused-by-govt-in-psbs-6249479/,100.0,12.78,67.03,0,nan,nan,nan,nan
72,BankingReform,https://www.fool.com/earnings/call-transcripts/2020/01/29/axos-financial-inc-ax-q2-2020-earnings-call-transc.aspx,100.0,13.65,71.03,100,nan,nan,nan,nan
73,BankingReform,https://www.businesswire.com/news/home/20200206006005/en/Boston-Omaha-Corporation’s-2020-Annual-Shareholder-Meeting,80.0,10.9,71.31,50,nan,nan,nan,nan
74,BankingReform,https://finance.yahoo.com/news/exclusive-hundreds-chinese-firms-seek-112417864.html,80.0,7.76,72.89,50,87.5,95.0,8,8.0
75,BankingReform,https://finance.yahoo.com/news/exclusive-hundreds-chinese-firms-seek-112417356.html,80.0,7.82,72.73,50,87.5,95.0,8,8.0
76,BankingReform,https://news.yahoo.com/rise-gray-divorce-dramatically-impacting-141700636.html,40.0,17.64,51.75,100,87.5,95.0,8,8.0
77,BankingReform,https://www.businesswire.com/news/home/20200129005671/en/Floridians-Agree-Frivolous-Lawsuits-Driving-Cost-Homeownership,40.0,4.31,61.06,100,nan,nan,nan,nan
78,BankingReform,https://www.businesswire.com/news/home/20200212005255/en/Banc-California-Announces-Participation-Upcoming-Investor-Conferences,80.0,18.09,66.15,50,nan,nan,nan,nan
79,BankingReform,https://economictimes.indiatimes.com/news/economy/policy/when-even-a-rich-city-like-mumbai-is-starved-of-funds/articleshow/74023908.cms,80.0,11.67,69.44,50,nan,nan,nan,nan
80,BankingReform,https://crooksandliars.com/2020/02/well-impeachment-didnt-work-how-else-can,80.0,11.51,67.53,100,82.5,60.0,7,21316.0
81,BankingReform,https://www.businesswire.com/news/home/20200204006029/en/Legislation-Limit-Exorbitant-Attorney’s-Fees-Passes-Florida,80.0,16.22,52.08,100,nan,nan,nan,nan
82,BankingReform,https://seekingalpha.com/article/4323817-chinas-economic-growth-whatever-takes,80.0,7.36,65.12,0,nan,nan,nan,nan
83,BankingReform,https://news.yahoo.com/suncrest-bank-announces-stock-repurchase-110000227.html,40.0,12.56,61.65,100,87.5,95.0,8,8.0
84,BankingReform,https://finance.yahoo.com/news/china-vows-financial-stability-markets-094549859.html,80.0,18.17,65.28,50,87.5,95.0,8,8.0
85,BankingReform,https://www.fool.com/earnings/call-transcripts/2020/01/30/tristate-capital-holdings-inc-tsc-q4-2019-earnings.aspx,80.0,13.28,72.79,100,nan,nan,nan,nan
86,BankingReform,https://news.yahoo.com/without-reforms-gulf-oil-wealth-could-vanish-2034-174548339.html,80.0,12.48,68.59,50,87.5,95.0,8,8.0
87,BankingReform,https://www.citylab.com/equity/2020/02/bloomberg-redlining-financial-crisis-housing-discrimination/606526/,80.0,16.72,67.52,100,nan,nan,nan,nan
88,BankingReform,https://theweek.com/articles/895350/andrew-yangs-failure-americas-loss,40.0,9.16,67.54,100,100.0,60.0,7,6221.0
89,BankingReform,https://www.moneycontrol.com/news/business/economy/indian-economy-experienced-abrupt-slowdown-in-2019-but-its-not-in-a-recession-imf-md-4889651.html,80.0,11.87,64.31,50,nan,nan,nan,nan
90,BankingReform,https://www.businesswire.com/news/home/20200131005292/en/Popular-Announces-Entry-500-Million-Accelerated-Share,100.0,13.38,61.62,50,nan,nan,nan,nan
92,BankingReform,https://news.yahoo.com/flagstar-bancorp-announces-increase-quarterly-110000934.html,80.0,12.14,69.66,100,87.5,95.0,8,8.0
94,BankingReform,https://www.fool.com/investing/2020/01/27/the-3-biggest-risks-for-marijuanas-only-high-yield.aspx,80.0,17.28,54.42,100,nan,nan,nan,nan
95,BankingReform,https://www.channelnewsasia.com/news/business/exclusive--hundreds-of-chinese-businesses-seek-billions-in-loans-to-contend-with-coronavirus---sources-12419016,40.0,8.02,72.83,50,nan,nan,nan,nan
96,BankingReform,https://www.counterpunch.org/2020/01/22/the-obama-legacy-reform-versus-revolution/,80.0,16.93,60.3,100,80.0,68.0,7,35459.0
97,BankingReform,http://www.euractiv.com/section/central-asia/news/uzbekistan-is-open-for-conscientious-foreign-investors-seeks-honesty-vaccine/,80.0,11.43,67.51,100,nan,nan,nan,nan
98,BankingReform,https://www.channelnewsasia.com/news/singapore/companies-vying-for-digital-bank-licence-may-face-uphill-battle-12228698,80.0,10.01,67.34,50,nan,nan,nan,nan
99,BankingReform,https://www.businesswire.com/news/home/20200127005200/en/Hilltop-Opportunity-Partners-Completes-Investment-Moser-Energy,40.0,12.28,69.91,50,nan,nan,nan,nan
100,BankingReform,https://www.businesswire.com/news/home/20200203005791/en/Citizens-Financial-Group-Announces-Pricing-300-Million,80.0,9.97,63.53,50,nan,nan,nan,nan
1,FossilFuelDivestmen,https://earther.gizmodo.com/cutting-fossil-fuel-subsidies-could-be-even-more-benefi-1841500311,80.0,11.12,68.38,100,75.0,60.0,8,529.0
2,FossilFuelDivestmen,https://news.yahoo.com/thunberg-fires-back-mnunchin-college-042904050.html,80.0,5.4,81.52,100,87.5,95.0,8,8.0
3,FossilFuelDivestmen,https://rhsfinancial.com/2020/02/12/future-fossil-fuels-collapse/,80.0,15.69,64.71,50,100.0,65.0,8,9372.0
4,FossilFuelDivestmen,https://www.vice.com/en_us/article/v74vqm/steve-mnuchin-just-adult-splained-economics-to-greta-thunberg,80.0,11.67,78.8,100,100.0,59.0,8,122.0
5,FossilFuelDivestmen,https://www.marketwatch.com/story/some-big-coal-players-may-escape-blackrocks-planned-divestment-2020-01-20,40.0,4.25,61.44,100,95.0,76.0,8,846.0
6,FossilFuelDivestmen,https://news.yahoo.com/big-oil-big-tobacco-congress-103023163.html,40.0,14.15,68.11,100,87.5,95.0,8,8.0
7,FossilFuelDivestmen,https://www.nakedcapitalism.com/2020/02/something-big-is-shifting-as-georgetown-announces-fossil-fuel-divestment-students-across-us-demand-their-schools-follow-suit.html,80.0,14.35,69.84,100,nan,nan,nan,nan
8,FossilFuelDivestmen,http://grist.org/energy/harvard-alumni-are-turning-up-the-heat-on-fossil-fuel-divestment/,80.0,12.57,58.87,100,100.0,42.0,7,42249.0
9,FossilFuelDivestmen,https://qz.com/1788411/greta-thunberg-speaks-at-davos-our-house-is-still-on-fire/,80.0,8.65,80.14,100,100.0,43.0,8,1987.0
10,FossilFuelDivestmen,http://grist.org/energy/jim-cramer-mad-money-host-declares-fossil-fuels-dead/,80.0,12.81,72.01,50,100.0,42.0,7,42249.0
12,FossilFuelDivestmen,https://finance.yahoo.com/news/dambisa-moyo-defunding-fossil-fuel-companies-naive-way-to-address-climate-change-175846476.html,40.0,11.65,72.19,100,87.5,95.0,8,8.0
13,FossilFuelDivestmen,https://phys.org/news/2020-01-mechanisms-societal-climate-stabilization.html,40.0,5.26,67.18,50,nan,nan,nan,nan
14,FossilFuelDivestmen,https://www.thenation.com/article/divestment-vote/,100.0,13.14,68.89,100,80.0,73.0,7,14857.0
15,FossilFuelDivestmen,https://www.cbsnews.com/news/greta-thunberg-steven-mnuchin-climate-change-degree-us-policy/,80.0,5.72,84.26,100,95.0,71.0,8,843.0
16,FossilFuelDivestmen,https://thehill.com/changing-america/sustainability/climate-change/479586-thunberg-hits-back-after-mnuchin-says-she,80.0,11.11,76.6,100,92.5,72.0,8,860.0
17,FossilFuelDivestmen,https://finance.yahoo.com/news/steve-mnuchin-says-greta-thunberg-can-criticize-after-she-studies-economics-090321088.html,80.0,13.41,70.36,100,87.5,95.0,8,8.0
18,FossilFuelDivestmen,https://finance.yahoo.com/video/mnuchin-greta-thunberg-she-chief-192047703.html,100.0,0.0,81.25,100,87.5,95.0,8,8.0
19,FossilFuelDivestmen,https://www.infowars.com/harvard-faculty-vote-to-divest-from-fossil-fuels/,80.0,12.83,71.97,100,25.0,70.0,7,3563.0
20,FossilFuelDivestmen,https://finance.yahoo.com/news/jersey-invests-fossil-fuels-shunning-163658987.html,80.0,13.77,70.63,50,87.5,95.0,8,8.0
21,FossilFuelDivestmen,http://grist.org/climate/calls-for-law-firm-to-dropexxon-go-national-with-law-student-boycott/,80.0,9.59,70.47,100,100.0,42.0,7,42249.0
22,FossilFuelDivestmen,https://www.independent.co.uk/news/world/americas/us-politics/steve-mnuchin-greta-thunberg-davos-trump-climate-change-fossil-fuel-a9298756.html,80.0,10.23,78.98,50,87.5,83.0,8,735.0
23,FossilFuelDivestmen,https://crooksandliars.com/2020/01/steve-mnuchin-tells-greta-thunberg-study,80.0,9.17,81.3,100,82.5,60.0,7,21316.0
24,FossilFuelDivestmen,https://crooksandliars.com/2020/01/steve-mnuchins-wife-mysteriously-deletes,80.0,11.67,92.08,100,82.5,60.0,7,21316.0
25,FossilFuelDivestmen,https://www.bostonglobe.com/2020/02/12/opinion/why-university-students-are-uniting-divestment-this-week/,80.0,15.87,55.97,100,100.0,63.0,8,4624.0
26,FossilFuelDivestmen,https://www.truthdig.com/articles/doctors-sound-the-alarm-on-climate-emergency/,40.0,13.31,67.53,100,80.0,63.0,7,43843.0
27,FossilFuelDivestmen,https://finance.yahoo.com/news/2020-value-play-fossil-fuel-192820196.html,80.0,16.87,47.17,50,87.5,95.0,8,8.0
28,FossilFuelDivestmen,https://www.cnn.com/2020/01/25/politics/steve-mnuchin-louise-linton-greta-thunberg/index.html,80.0,8.75,89.06,100,100.0,87.0,9,nan
29,FossilFuelDivestmen,https://www.theblaze.com/news/professor-brilliant-response-to-student-climate-protesters,80.0,9.46,67.23,100,80.0,39.0,7,7464.0
30,FossilFuelDivestmen,https://www.gq.com/story/mnuchin-thunberg-economics,80.0,11.65,72.52,100,82.5,nan,8,3436.0
31,FossilFuelDivestmen,https://news.yahoo.com/jersey-invests-fossil-fuels-shunning-163658022.html,80.0,14.49,69.08,50,87.5,95.0,8,8.0
32,FossilFuelDivestmen,https://news.yahoo.com/mnuchin-goads-greta-saudis-spotlight-091332864.html,40.0,18.5,61.97,0,87.5,95.0,8,8.0
33,FossilFuelDivestmen,https://wattsupwiththat.com/2020/02/03/oxford-university-best-response-ever-to-a-fossil-fuel-divestment-demand/,80.0,6.25,84.88,100,nan,nan,nan,nan
35,FossilFuelDivestmen,https://www.rawstory.com/2020/01/theyre-done-cnbcs-jim-cramer-says-fossil-fuel-industry-in-the-death-knell-phase/,80.0,16.84,53.42,100,87.5,59.0,7,5659.0
36,FossilFuelDivestmen,https://www.nakedcapitalism.com/2020/02/yet-more-finance-profiteering-green-bonds.html,80.0,13.24,58.73,100,nan,nan,nan,nan
37,FossilFuelDivestmen,https://www.teenvogue.com/story/fossil-fuel-divestment-day,80.0,15.91,67.75,100,nan,nan,nan,nan
39,FossilFuelDivestmen,https://www.insidehighered.com/news/2020/01/20/mcgill-professor-resigns-over-universitys-investment-fossil-fuels,40.0,16.31,62.81,50,nan,nan,nan,nan
40,FossilFuelDivestmen,https://www.gizmodo.com.au/2020/02/cutting-fossil-fuel-subsidies-could-be-even-more-beneficial-than-we-realized/,80.0,9.87,68.24,100,75.0,60.0,8,529.0
41,FossilFuelDivestmen,https://www.thenation.com/article/environment/climate-media-big-oil/,100.0,11.92,70.75,100,80.0,73.0,7,14857.0
42,FossilFuelDivestmen,https://taxprof.typepad.com/taxprof_blog/2020/02/the-impact-of-divestment-from-fossil-fuels-on-university-endowments.html,40.0,14.09,69.06,100,nan,nan,nan,nan
43,FossilFuelDivestmen,https://www.cjr.org/covering_climate_now/climate-beat-newsletter-big-oil.php,80.0,10.8,68.36,100,100.0,64.0,7,44220.0
